Country,Export,Import,Total Trade,Trade Balance,Financial Year(start),Mean
MOZAMBIQUE,"1,975.76","1,879.49","3,855.25",96.27,2021,1975.76
SOUTH AFRICA,"1,980.28","5,513.58","7,493.87","-3,533.30",2008,1980.2849999999999
EGYPT A RP,"1,982.43","1,354.56","3,336.98",627.87,2010,1982.425
TAIWAN,"1,989.85","4,040.88","6,030.73","-2,051.03",2013,1989.8499999999997
CANADA,"2,004.12","4,131.52","6,135.64","-2,127.40",2016,2004.1200000000001
CANADA,"2,018.42","4,234.03","6,252.45","-2,215.61",2015,2018.4199999999998
SRI LANKA DSR,"2,024.67",577.7,"2,602.37","1,446.97",2005,2024.67
SPAIN,"2,029.26","1,095.53","3,124.79",933.73,2009,2029.26
INDONESIA,"2,032.96","4,181.96","6,214.92","-2,149.00",2006,2032.96
U K,"2,034.79","2,702.57","4,737.35",-667.78,1999,2034.7850000000003
CANADA,"2,036.58","2,800.22","4,836.80",-763.64,2012,2036.5800000000002
CANADA,"2,037.01","3,148.25","5,185.26","-1,111.25",2013,2037.005
PAKISTAN IR,"2,039.53",332.51,"2,372.05","1,707.02",2010,2039.535
CANADA,"2,053.54","2,918.76","4,972.30",-865.22,2011,2053.54
SOUTH AFRICA,"2,058.50","5,674.50","7,732.99","-3,616.00",2009,2058.495
PAKISTAN IR,"2,064.79",541.87,"2,606.66","1,522.92",2012,2064.79
PAKISTAN IR,"2,066.56",494.87,"2,561.44","1,571.69",2018,2066.565
EGYPT A RP,"2,067.35","1,163.77","3,231.12",903.58,2016,2067.35
MOZAMBIQUE,"2,070.84",325.74,"2,396.58","1,745.10",2014,2070.84
KENYA,"2,071.84",137.12,"2,208.96","1,934.72",2018,2071.84
FRANCE,"2,079.59","4,113.30","6,192.89","-2,033.71",2005,2079.59
U ARAB EMTS,"2,082.74","2,003.24","4,085.98",79.49,1999,2082.735
KOREA RP,"2,091.30","5,004.34","7,095.64","-2,913.04",2022,2091.3
U K,"2,092.40","2,443.29","4,535.68",-350.89,1997,2092.395
RUSSIA,"2,097.01","4,249.22","6,346.23","-2,152.21",2014,2097.0099999999998
NIGERIA,"2,098.94","10,787.72","12,886.65","-8,688.78",2010,2098.9349999999995
UNSPECIFIED,"2,100.05","14,074.87","16,174.92","-11,974.83",2001,2100.045
FRANCE,"2,103.26","4,212.42","6,315.68","-2,109.15",2006,2103.2650000000003
GERMANY,"2,106.68","2,404.53","4,511.21",-297.84,2002,2106.685
PHILIPPINES,"2,107.24",729.08,"2,836.31","1,378.16",2021,2107.235
KENYA,"2,108.58",89.62,"2,198.20","2,018.96",2019,2108.58
RUSSIA,"2,113.39","8,573.46","10,686.85","-6,460.08",2017,2113.385
RUSSIA,"2,121.26","3,894.40","6,015.66","-1,773.14",2013,2121.2599999999998
SINGAPORE,"2,124.83","2,085.37","4,210.20",39.46,2003,2124.83
JAPAN,"2,127.91","3,235.13","5,363.04","-1,107.22",2004,2127.91
FRANCE,"2,131.16",839.35,"2,970.51","1,291.81",2022,2131.16
TANZANIA REP,"2,152.25",752.88,"2,905.13","1,399.37",2012,2152.25
TAIWAN,"2,156.67","3,926.25","6,082.91","-1,769.58",2017,2156.665
U K,"2,160.87","2,563.20","4,724.07",-402.33,2001,2160.87
INDONESIA,"2,164.17","4,821.25","6,985.42","-2,657.07",2007,2164.175
NEPAL,"2,168.06",513.4,"2,681.47","1,654.66",2010,2168.065
PAKISTAN IR,"2,171.17",441.03,"2,612.20","1,730.15",2015,2171.175
BAHAMAS,"2,173.18",4.5,"2,177.68","2,168.69",2010,2173.185
MOZAMBIQUE,"2,174.31",835.07,"3,009.38","1,339.24",2019,2174.31
TAIWAN,"2,178.70","4,028.65","6,207.35","-1,849.94",2014,2178.705
KENYA,"2,182.01",123.98,"2,305.99","2,058.02",2010,2182.005
TAIWAN,"2,183.64","3,142.89","5,326.52",-959.25,2016,2183.635
SRI LANKA DSR,"2,188.01",392.19,"2,580.20","1,795.81",2009,2188.005
OMAN,"2,190.96","1,674.71","3,865.66",516.25,2015,2190.955
KENYA,"2,194.29",104.36,"2,298.64","2,089.93",2016,2194.285
CANADA,"2,196.00","3,749.42","5,945.42","-1,553.41",2014,2196.005
NIGERIA,"2,221.90","9,949.17","12,171.07","-7,727.27",2015,2221.8999999999996
MEXICO,"2,227.44","3,672.43","5,899.87","-1,445.00",2013,2227.435
SOUTH AFRICA,"2,241.61","2,470.14","4,711.75",-228.54,2006,2241.605
BAHAMAS,"2,243.52",3.54,"2,247.06","2,239.98",2011,2243.52
OMAN,"2,246.31","2,759.00","5,005.30",-512.69,2018,2246.3050000000003
NIGERIA,"2,254.92","9,501.33","11,756.26","-7,246.41",2017,2254.925
AUSTRALIA,"2,255.70","6,479.45","8,735.15","-4,223.74",2022,2255.705
SRI LANKA DSR,"2,258.30",470.33,"2,728.63","1,787.96",2006,2258.295
OMAN,"2,261.81","3,669.33","5,931.14","-1,407.52",2019,2261.8100000000004
EGYPT A RP,"2,264.37","1,892.40","4,156.77",371.98,2020,2264.375
THAILAND,"2,274.21","4,272.09","6,546.31","-1,997.88",2010,2274.215
PAKISTAN IR,"2,274.26",426.88,"2,701.15","1,847.38",2013,2274.2650000000003
KENYA,"2,277.46",113.39,"2,390.85","2,164.07",2011,2277.46
ITALY,"2,285.99","1,373.10","3,659.09",912.89,2004,2285.9900000000002
SPAIN,"2,293.59",995.64,"3,289.23","1,297.94",2007,2293.585
RUSSIA,"2,295.68","4,231.56","6,527.25","-1,935.88",2012,2295.685
NEPAL,"2,296.36",211.17,"2,507.53","2,085.18",2022,2296.355
U K,"2,298.71","3,167.92","5,466.63",-869.21,2000,2298.71
AUSTRALIA,"2,300.28","9,822.52","12,122.81","-7,522.24",2013,2300.285
TANZANIA REP,"2,300.88","2,279.18","4,580.06",21.7,2021,2300.88
TAIWAN,"2,301.49","3,961.11","6,262.60","-1,659.62",2010,2301.4900000000002
EGYPT A RP,"2,337.68","1,221.20","3,558.88","1,116.48",2015,2337.6800000000003
AUSTRALIA,"2,348.65","13,085.70","15,434.34","-10,737.05",2012,2348.6450000000004
OMAN,"2,355.30","3,087.93","5,443.22",-732.63,2020,2355.295
HONG KONG,"2,366.36",728.86,"3,095.22","1,637.49",2001,2366.355
BRAZIL,"2,374.76","1,366.77","3,741.53","1,007.99",2022,2374.76
OMAN,"2,379.44","1,752.24","4,131.69",627.2,2014,2379.4449999999997
IRAN,"2,379.61","10,506.51","12,886.12","-8,126.89",2016,2379.6150000000002
TURKEY,"2,381.34","1,220.04","3,601.39","1,161.30",2022,2381.345
RUSSIA,"2,389.47","5,840.44","8,229.91","-3,450.98",2018,2389.465
EGYPT A RP,"2,392.34","1,292.93","3,685.27","1,099.40",2017,2392.335
BRAZIL,"2,400.46","4,114.69","6,515.15","-1,714.22",2016,2400.4649999999997
IRAQ,"2,403.27","31,927.05","34,330.33","-29,523.78",2021,2403.2750000000015
MALAYSIA,"2,404.92","3,558.28","5,963.20","-1,153.36",2022,2404.92
IRAN,"2,411.33","13,790.16","16,201.48","-11,378.83",2011,2411.325
BRAZIL,"2,414.29","3,437.97","5,852.25","-1,023.68",2009,2414.285
EGYPT A RP,"2,421.89","3,002.40","5,424.29",-580.51,2011,2421.89
SRI LANKA DSR,"2,425.92",356.57,"2,782.49","2,069.35",2008,2425.92
UNSPECIFIED,"2,429.68","9,194.62","11,624.30","-6,764.94",2017,2429.68
BANGLADESH PR,"2,433.77",254.66,"2,688.44","2,179.11",2009,2433.775
OMAN,"2,439.46","4,264.29","6,703.76","-1,824.83",2017,2439.465
SOUTH AFRICA,"2,444.12","3,546.97","5,991.09","-1,102.84",2022,2444.125
UNSPECIFIED,"2,470.14","7,343.64","9,813.78","-4,873.50",2016,2470.1400000000003
NETHERLAND,"2,474.78","1,049.55","3,524.33","1,425.23",2005,2474.7799999999997
ITALY,"2,475.91","1,488.07","3,963.98",987.85,2022,2475.915
AUSTRALIA,"2,476.84","15,578.52","18,055.35","-13,101.68",2011,2476.834999999999
JAPAN,"2,481.26","4,061.10","6,542.35","-1,579.84",2005,2481.255
UNSPECIFIED,"2,482.91","8,709.59","11,192.50","-6,226.69",2015,2482.905
TANZANIA REP,"2,484.61","1,089.03","3,573.64","1,395.58",2014,2484.6099999999997
SAUDI ARAB,"2,491.22","11,830.96","14,322.18","-9,339.73",2022,2491.2250000000004
U ARAB EMTS,"2,491.79",915.09,"3,406.88","1,576.70",2001,2491.79
IRAN,"2,492.90","10,928.21","13,421.12","-8,435.31",2010,2492.9050000000007
U K,"2,496.41","2,777.01","5,273.42",-280.61,2002,2496.405
BANGLADESH PR,"2,497.87",313.11,"2,810.98","2,184.76",2008,2497.87
EGYPT A RP,"2,504.23","2,031.38","4,535.61",472.86,2019,2504.2349999999997
CANADA,"2,506.15","4,728.51","7,234.66","-2,222.36",2017,2506.1499999999996
BELGIUM,"2,509.71","4,588.91","7,098.61","-2,079.20",2004,2509.705
HONG KONG,"2,510.88",817.9,"3,328.78","1,692.99",1999,2510.885
KOREA RP,"2,518.40","4,803.15","7,321.55","-2,284.75",2006,2518.4
ITALY,"2,519.04","1,855.63","4,374.67",663.41,2005,2519.04
HONG KONG,"2,520.78","4,887.66","7,408.43","-2,366.88",2022,2520.775
BRAZIL,"2,525.90",949.95,"3,475.85","1,575.95",2007,2525.9
IRAN,"2,534.01","12,376.77","14,910.78","-9,842.76",2008,2534.01
SPAIN,"2,538.15","1,023.80","3,561.95","1,514.36",2008,2538.1549999999997
GERMANY,"2,544.55","2,918.56","5,463.11",-374.01,2003,2544.5499999999997
UNSPECIFIED,"2,546.99",123.49,"2,670.47","2,423.50",2019,2546.9849999999997
INDONESIA,"2,559.82","6,666.34","9,226.17","-4,106.52",2008,2559.825
EGYPT A RP,"2,562.16","2,388.96","4,951.11",173.2,2013,2562.1549999999997
SPAIN,"2,565.29","1,487.58","4,052.87","1,077.71",2010,2565.29
MALAYSIA,"2,575.26","6,012.90","8,588.16","-3,437.64",2007,2575.26
SAUDI ARAB,"2,590.77","13,355.33","15,946.10","-10,764.55",2006,2590.7750000000005
U ARAB EMTS,"2,597.52",658.98,"3,256.51","1,938.54",2000,2597.525
OMAN,"2,599.49","2,009.72","4,609.21",589.78,2012,2599.495
FRANCE,"2,599.64","6,265.76","8,865.41","-3,666.12",2007,2599.645
TAIWAN,"2,607.21","4,577.25","7,184.46","-1,970.04",2018,2607.21
HONG KONG,"2,613.33",972.59,"3,585.91","1,640.74",2002,2613.325
BELGIUM,"2,622.77","2,715.96","5,338.73",-93.19,2022,2622.77
GERMANY,"2,631.55","3,499.27","6,130.82",-867.71,2022,2631.555
KENYA,"2,631.89",145.35,"2,777.24","2,486.54",2021,2631.89
HONG KONG,"2,640.86",852.11,"3,492.97","1,788.75",2000,2640.8599999999997
BRAZIL,"2,650.34","4,040.09","6,690.43","-1,389.74",2015,2650.3450000000003
BRAZIL,"2,651.43","1,185.96","3,837.39","1,465.47",2008,2651.43
VIETNAM SOC REP,"2,651.44","1,064.90","3,716.34","1,586.54",2010,2651.44
IRAN,"2,652.37","11,111.52","13,763.89","-8,459.16",2017,2652.365
RUSSIA,"2,655.52","5,485.75","8,141.26","-2,830.23",2020,2655.5150000000003
SOUTH AFRICA,"2,660.75","3,605.35","6,266.10",-944.6,2007,2660.75
NIGERIA,"2,667.75","14,097.84","16,765.59","-11,430.10",2013,2667.745
BAHAMAS,"2,669.86",102.28,"2,772.14","2,567.58",2012,2669.8599999999997
NETHERLAND,"2,674.55","1,158.40","3,832.96","1,516.15",2006,2674.5550000000003
NIGERIA,"2,681.37","13,682.97","16,364.34","-11,001.60",2014,2681.37
ISRAEL,"2,701.49","1,960.19","4,661.68",741.3,2020,2701.4900000000002
NIGERIA,"2,702.01","14,757.77","17,459.78","-12,055.76",2011,2702.0099999999993
NEPAL,"2,721.57",549.97,"3,271.54","2,171.59",2011,2721.565
POLAND,"2,723.94","1,124.79","3,848.72","1,599.15",2021,2723.935
OMAN,"2,728.30","1,290.50","4,018.79","1,437.80",2016,2728.295
U K,"2,730.25","2,361.14","5,091.38",369.11,2022,2730.245
NIGERIA,"2,740.04","12,086.11","14,826.15","-9,346.07",2012,2740.04
TURKEY,"2,749.15",821.06,"3,570.21","1,928.09",2010,2749.15
TAIWAN,"2,756.63","6,233.39","8,990.03","-3,476.76",2021,2756.635
IRAN,"2,781.51","6,278.75","9,060.26","-3,497.24",2015,2781.51
AUSTRALIA,"2,782.13","10,247.24","13,029.38","-7,465.11",2014,2782.1349999999998
OMAN,"2,812.27","2,951.18","5,763.45",-138.91,2013,2812.27
INDONESIA,"2,819.49","13,131.93","15,951.42","-10,312.44",2015,2819.49
ISRAEL,"2,821.18","2,095.33","4,916.50",725.85,2015,2821.175
GERMANY,"2,826.25","4,015.35","6,841.60","-1,189.10",2004,2826.25
SRI LANKA DSR,"2,830.43",634.96,"3,465.39","2,195.47",2007,2830.43
MALAYSIA,"2,835.41","5,176.78","8,012.19","-2,341.36",2009,2835.415
CANADA,"2,851.42","3,515.41","6,366.83",-664,2018,2851.415
CANADA,"2,851.79","3,880.33","6,732.13","-1,028.54",2019,2851.795
AUSTRALIA,"2,852.14","9,782.22","12,634.36","-6,930.08",2019,2852.1400000000003
KOREA RP,"2,860.84","6,044.80","8,905.64","-3,183.96",2007,2860.8399999999997
MEXICO,"2,861.55","3,393.15","6,254.70",-531.6,2014,2861.5499999999997
MEXICO,"2,865.13","2,283.19","5,148.32",581.93,2015,2865.125
SPAIN,"2,865.75","1,815.66","4,681.40","1,050.09",2012,2865.745
JAPAN,"2,868.12","4,599.54","7,467.65","-1,731.42",2006,2868.115
BELGIUM,"2,871.23","4,725.14","7,596.37","-1,853.90",2005,2871.2349999999997
SPAIN,"2,884.41","1,843.42","4,727.83","1,040.99",2013,2884.41
EGYPT A RP,"2,886.39","1,677.82","4,564.22","1,208.57",2018,2886.395
EGYPT A RP,"2,897.33","2,553.47","5,450.80",343.86,2012,2897.33
UNSPECIFIED,"2,907.22",89.74,"2,996.96","2,817.48",2018,2907.2200000000003
ISRAEL,"2,919.78","2,253.51","5,173.28",666.27,2010,2919.7749999999996
BANGLADESH PR,"2,923.72",257.02,"3,180.74","2,666.70",2007,2923.72
CHINA P RP,"2,955.08","4,053.21","7,008.29","-1,098.13",2003,2955.08
AUSTRALIA,"2,957.79","11,154.48","14,112.27","-8,196.68",2016,2957.795
CANADA,"2,960.77","2,686.43","5,647.20",274.33,2020,2960.765
THAILAND,"2,961.01","5,283.84","8,244.85","-2,322.83",2011,2961.01
THAILAND,"2,987.86","5,510.16","8,498.03","-2,522.30",2015,2987.8650000000002
SPAIN,"2,999.27","1,809.78","4,809.06","1,189.49",2011,2999.275
NIGERIA,"3,005.21","10,884.71","13,889.92","-7,879.50",2018,3005.21
TOGO,"3,012.08",376.85,"3,388.93","2,635.23",2021,3012.08
RUSSIA,"3,017.67","7,093.01","10,110.68","-4,075.34",2019,3017.67
FRANCE,"3,020.86","4,632.48","7,653.34","-1,611.61",2008,3020.8650000000002
U K,"3,023.25","3,234.33","6,257.58",-211.08,2003,3023.25
EGYPT A RP,"3,025.59","1,741.77","4,767.36","1,283.81",2014,3025.585
JAPAN,"3,025.70","7,886.27","10,911.97","-4,860.56",2008,3025.7049999999995
KENYA,"3,025.85",127.55,"3,153.40","2,898.30",2015,3025.8500000000004
TAIWAN,"3,043.97","3,963.35","7,007.32",-919.38,2012,3043.97
INDONESIA,"3,063.36","8,656.66","11,720.03","-5,593.30",2009,3063.3650000000002
BRAZIL,"3,063.49","5,498.22","8,561.71","-2,434.73",2017,3063.49
MEXICO,"3,086.67","2,845.91","5,932.58",240.76,2020,3086.67
ISRAEL,"3,087.16","1,961.12","5,048.28","1,126.05",2016,3087.165
NEPAL,"3,088.84",543.1,"3,631.94","2,545.73",2012,3088.835
INDONESIA,"3,122.43","8,330.13","11,452.56","-5,207.70",2022,3122.43
THAILAND,"3,133.44","5,415.40","8,548.84","-2,281.96",2016,3133.44
NIGERIA,"3,134.89","5,672.38","8,807.27","-2,537.49",2020,3134.8900000000003
SPAIN,"3,148.12","2,005.20","5,153.32","1,142.92",2014,3148.12
OMAN,"3,148.33","6,840.65","9,988.98","-3,692.32",2021,3148.33
SPAIN,"3,237.11","1,646.02","4,883.13","1,591.09",2015,3237.11
SPAIN,"3,238.52","1,511.92","4,750.44","1,726.60",2020,3238.5199999999995
BANGLADESH PR,"3,242.90",446.75,"3,689.66","2,796.15",2010,3242.9049999999997
RUSSIA,"3,254.68","9,869.99","13,124.68","-6,615.31",2021,3254.685
HONG KONG,"3,261.80","1,492.68","4,754.48","1,769.13",2003,3261.805
AUSTRALIA,"3,262.98","8,898.78","12,161.76","-5,635.80",2015,3262.98
ISRAEL,"3,289.85","2,328.04","5,617.89",961.81,2014,3289.8500000000004
U ARAB EMTS,"3,327.48",956.99,"4,284.47","2,370.49",2002,3327.48
SINGAPORE,"3,342.24","5,672.66","9,014.90","-2,330.43",2022,3342.2349999999997
TAIWAN,"3,348.44","4,826.38","8,174.82","-1,477.95",2011,3348.435
IRAN,"3,351.07","11,594.46","14,945.53","-8,243.39",2012,3351.0700000000006
ISRAEL,"3,363.10","1,592.70","4,955.80","1,770.40",2019,3363.1000000000004
ISRAEL,"3,364.05","2,066.51","5,430.56","1,297.54",2017,3364.05
IRAN,"3,373.62","1,397.33","4,770.95","1,976.29",2019,3373.62
ITALY,"3,400.25","3,862.06","7,262.31",-461.81,2009,3400.25
TANZANIA REP,"3,400.76",724.45,"4,125.21","2,676.32",2013,3400.7650000000003
MALAYSIA,"3,419.97","7,184.78","10,604.75","-3,764.80",2008,3419.975
KOREA RP,"3,421.05","8,576.07","11,997.12","-5,155.03",2009,3421.0450000000005
SPAIN,"3,424.99","1,968.77","5,393.76","1,456.22",2016,3424.9900000000002
MEXICO,"3,460.98","2,944.52","6,405.50",516.47,2016,3460.985
THAILAND,"3,464.83","5,865.88","9,330.71","-2,401.05",2014,3464.8299999999995
BELGIUM,"3,478.18","4,146.19","7,624.36",-668.01,2006,3478.1749999999997
INDONESIA,"3,488.12","13,427.99","16,916.11","-9,939.87",2016,3488.12
SRI LANKA DSR,"3,498.23",642.94,"4,141.17","2,855.28",2020,3498.2250000000004
SRI LANKA DSR,"3,507.50",501.73,"4,009.23","3,005.78",2010,3507.505
IRAN,"3,511.01","13,525.64","17,036.65","-10,014.63",2018,3511.010000000001
AUSTRALIA,"3,520.44","13,131.21","16,651.65","-9,610.77",2018,3520.4400000000005
KOREA RP,"3,523.43","13,047.12","16,570.56","-9,523.69",2015,3523.4350000000004
SOUTH AFRICA,"3,545.95","5,833.75","9,379.71","-2,287.80",2016,3545.9549999999995
TURKEY,"3,547.26","1,021.91","4,569.17","2,525.35",2011,3547.26
ITALY,"3,584.65","2,676.03","6,260.67",908.62,2006,3584.645
GERMANY,"3,586.12","6,023.63","9,609.75","-2,437.51",2005,3586.12
SOUTH AFRICA,"3,588.07","5,948.42","9,536.48","-2,360.35",2015,3588.0649999999996
NEPAL,"3,592.30",529.93,"4,122.23","3,062.37",2013,3592.2999999999997
NIGERIA,"3,609.91","10,213.61","13,823.51","-6,603.70",2019,3609.905
MEXICO,"3,623.71","4,296.80","7,920.51",-673.08,2019,3623.715
JAPAN,"3,629.54","6,734.18","10,363.72","-3,104.64",2009,3629.54
THAILAND,"3,653.83","7,134.46","10,788.29","-3,480.62",2017,3653.8350000000005
U K,"3,681.09","3,566.20","7,247.29",114.9,2004,3681.095
HONG KONG,"3,691.82","1,730.13","5,421.95","1,961.69",2004,3691.8199999999997
THAILAND,"3,703.27","5,340.20","9,043.47","-1,636.93",2013,3703.2699999999995
MALAYSIA,"3,706.83","9,083.83","12,790.66","-5,377.00",2015,3706.83
SAUDI ARAB,"3,711.16","19,470.30","23,181.46","-15,759.15",2007,3711.1549999999997
ISRAEL,"3,717.98","1,931.58","5,649.56","1,786.40",2018,3717.9800000000005
VIETNAM SOC REP,"3,719.09","1,722.87","5,441.96","1,996.22",2011,3719.09
KOREA RP,"3,727.29","10,475.29","14,202.58","-6,748.00",2010,3727.29
THAILAND,"3,733.17","5,352.61","9,085.78","-1,619.44",2012,3733.17
ISRAEL,"3,739.71","2,356.66","6,096.36","1,383.05",2012,3739.705
EGYPT A RP,"3,743.92","3,520.83","7,264.75",223.09,2021,3743.92
ISRAEL,"3,746.94","2,311.58","6,058.52","1,435.36",2013,3746.94
BELGIUM,"3,759.26","6,019.20","9,778.46","-2,259.94",2009,3759.2599999999993
CANADA,"3,763.98","3,132.73","6,896.72",631.25,2021,3763.985
KENYA,"3,770.34",105.95,"3,876.29","3,664.38",2012,3770.335
MEXICO,"3,782.79","3,930.26","7,713.05",-147.47,2017,3782.79
BANGLADESH PR,"3,789.20",585.73,"4,374.93","3,203.47",2011,3789.2
BRAZIL,"3,800.49","4,406.43","8,206.92",-605.94,2018,3800.49
SRI LANKA DSR,"3,800.91",903.69,"4,704.61","2,897.22",2019,3800.915
FRANCE,"3,819.83","4,192.17","8,012.00",-372.35,2009,3819.825
ITALY,"3,824.58","4,428.19","8,252.77",-603.62,2008,3824.5750000000003
SOUTH AFRICA,"3,825.21","6,834.70","10,659.91","-3,009.49",2017,3825.21
MEXICO,"3,841.57","5,577.03","9,418.59","-1,735.46",2018,3841.565
JAPAN,"3,845.73","9,754.64","13,600.37","-5,908.90",2016,3845.7350000000006
JAPAN,"3,858.48","6,325.92","10,184.40","-2,467.44",2007,3858.4799999999996
MALAYSIA,"3,871.17","6,523.58","10,394.75","-2,652.41",2010,3871.17
KENYA,"3,882.15",126.63,"4,008.78","3,755.52",2013,3882.15
NEPAL,"3,902.70",470.59,"4,373.29","3,432.12",2015,3902.705
SAUDI ARAB,"3,907.00","17,097.57","21,004.57","-13,190.57",2009,3907.0
SOUTH AFRICA,"3,912.37","7,140.55","11,052.91","-3,228.18",2010,3912.365
SRI LANKA DSR,"3,913.15",602.2,"4,515.35","3,310.95",2016,3913.15
ITALY,"3,914.02","3,906.72","7,820.73",7.3,2007,3914.015
SOUTH AFRICA,"3,934.20","7,568.20","11,502.39","-3,634.00",2020,3934.1949999999997
SPAIN,"3,945.44","1,613.17","5,558.61","2,332.26",2019,3945.435
KOREA RP,"3,952.29","8,676.78","12,629.07","-4,724.49",2008,3952.29
TURKEY,"3,952.89","1,467.33","5,420.22","2,485.56",2020,3952.8900000000003
BANGLADESH PR,"3,954.03",427.58,"4,381.61","3,526.45",2022,3954.0299999999997
TURKEY,"3,963.66","2,034.18","5,997.84","1,929.48",2012,3963.66
INDONESIA,"3,963.77","16,438.80","20,402.57","-12,475.03",2017,3963.7699999999995
VIETNAM SOC REP,"3,967.37","2,314.78","6,282.15","1,652.60",2012,3967.375
BRAZIL,"3,967.39","3,074.97","7,042.36",892.42,2019,3967.39
MALAYSIA,"3,980.36","9,473.64","13,454.00","-5,493.29",2011,3980.355
SRI LANKA DSR,"3,983.87",625.81,"4,609.68","3,358.06",2012,3983.87
GERMANY,"3,984.81","7,552.64","11,537.45","-3,567.83",2006,3984.8100000000004
SPAIN,"3,995.11","1,663.37","5,658.48","2,331.74",2017,3995.1099999999997
SINGAPORE,"4,000.61","2,651.40","6,652.01","1,349.22",2004,4000.6150000000002
AUSTRALIA,"4,012.32","13,993.75","18,006.07","-9,981.42",2017,4012.325
BRAZIL,"4,024.16","3,548.88","7,573.04",475.28,2010,4024.16
ISRAEL,"4,040.52","2,635.34","6,675.87","1,405.18",2011,4040.525
INDONESIA,"4,043.32","15,004.64","19,047.96","-10,961.32",2014,4043.3199999999997
AUSTRALIA,"4,043.88","8,247.30","12,291.17","-4,203.42",2020,4043.875
SOUTH AFRICA,"4,067.20","6,517.33","10,584.54","-2,450.13",2018,4067.2050000000004
SOUTH AFRICA,"4,108.17","6,969.79","11,077.97","-2,861.62",2019,4108.174999999999
UNSPECIFIED,"4,116.19",939.31,"5,055.49","3,176.88",2009,4116.1849999999995
KENYA,"4,117.93",117.42,"4,235.36","4,000.51",2014,4117.9349999999995
INDONESIA,"4,129.33","15,061.87","19,191.20","-10,932.55",2019,4129.325000000001
TURKEY,"4,140.00",776.94,"4,916.94","3,363.07",2015,4140.005
UNSPECIFIED,"4,161.29","7,562.83","11,724.12","-3,401.54",2014,4161.290000000001
IRAN,"4,175.06","8,955.02","13,130.08","-4,779.96",2014,4175.0599999999995
SPAIN,"4,182.49","1,680.50","5,862.99","2,501.99",2018,4182.49
MALAYSIA,"4,197.93","9,229.88","13,427.80","-5,031.95",2013,4197.924999999999
KOREA RP,"4,202.25","13,105.12","17,307.37","-8,902.87",2012,4202.249999999999
BELGIUM,"4,207.08","4,349.93","8,557.01",-142.85,2007,4207.08
KOREA RP,"4,208.69","12,470.60","16,679.28","-8,261.91",2013,4208.6849999999995
ITALY,"4,217.73","4,072.22","8,289.95",145.51,2015,4217.7300000000005
THAILAND,"4,237.59","5,682.27","9,919.86","-1,444.68",2020,4237.59
KOREA RP,"4,241.42","12,585.35","16,826.78","-8,343.93",2016,4241.424999999999
BRAZIL,"4,244.94","3,015.99","7,260.92","1,228.95",2020,4244.935
THAILAND,"4,299.30","6,788.38","11,087.67","-2,489.08",2019,4299.295
KOREA RP,"4,352.35","12,811.99","17,164.34","-8,459.64",2011,4352.35
ITALY,"4,372.51","4,711.27","9,083.77",-338.76,2012,4372.505
SRI LANKA DSR,"4,378.79",637.43,"5,016.23","3,741.36",2011,4378.795
MEXICO,"4,425.21","4,248.04","8,673.26",177.17,2021,4425.215
TURKEY,"4,433.75",760.43,"5,194.18","3,673.32",2013,4433.75
JAPAN,"4,434.59","10,924.74","15,359.33","-6,490.15",2020,4434.59
THAILAND,"4,441.40","7,441.81","11,883.21","-3,000.42",2018,4441.3949999999995
MALAYSIA,"4,444.07","9,951.06","14,395.13","-5,506.99",2012,4444.07
KOREA RP,"4,460.98","16,361.77","20,822.75","-11,900.80",2017,4460.975
HONG KONG,"4,471.32","2,206.98","6,678.30","2,264.34",2005,4471.32
SRI LANKA DSR,"4,476.46",772.63,"5,249.09","3,703.83",2017,4476.46
BELGIUM,"4,480.32","5,776.77","10,257.09","-1,296.46",2008,4480.3150000000005
UNSPECIFIED,"4,505.65","1,412.66","5,918.31","3,093.00",2008,4505.655000000001
JAPAN,"4,520.25","12,434.67","16,954.92","-7,914.41",2019,4520.254999999999
SRI LANKA DSR,"4,534.35",666.93,"5,201.27","3,867.42",2013,4534.345
ITALY,"4,551.58","4,256.02","8,807.59",295.56,2010,4551.575
FRANCE,"4,558.11","4,332.78","8,890.89",225.32,2011,4558.105
NEPAL,"4,558.77",639.91,"5,198.68","3,918.86",2014,4558.77
KOREA RP,"4,602.95","13,529.11","18,132.06","-8,926.16",2014,4602.950000000001
